text,DRINKS#PRICES,DRINKS#STYLE&OPTIONS,RESTAURANT#PRICES,FOOD#QUALITY,RESTAURANT#GENERAL,SERVICE#GENERAL,DRINKS#QUALITY,AMBIENCE#GENERAL,FOOD#STYLE&OPTIONS,RESTAURANT#MISCELLANEOUS,FOOD#PRICES,LOCATION#GENERAL,number_of_text
biết là quán đông chỉ có 2 người chạy bàn cả 2 tầng rất mệt nhưng mình bị buồn lắm huhu .,0,0,0,0,1,0,0,0,0,0,0,0,21
"trân châu trắng ngon nhưng ít , bạn mình gọi trân châu đen thấy nv cho nhiều lắm mặt cười không vui .",0,1,0,0,0,0,3,0,0,0,0,0,18
tất cả những món gia đình mình gọi đều ko ngon .,0,0,0,1,0,0,0,0,0,0,0,0,11
"mực chiên giòn 45k mực ngon , sốt vừa ăn .",0,0,0,3,0,0,0,0,0,0,2,0,9
"những ngày cuối tuần quán phục vụ khá chậm vì thiếu phục vụ , tuy nhiên mấy cô chú phục vụ ở đây khá nhiệt tình , nên cũng ok .",0,0,0,0,0,3,0,0,0,0,0,0,28
"gà ra nhanh , một miếng tầm 34 37 k phải ăn 2 người mới hết , mua về thì miếng gà đỡ hơn , gà ngon , đậm đà nhưng mau ngán do có sốt maiyo bên trên nữa .",0,0,0,3,0,3,0,0,3,0,2,0,35
"quán ngay nút giao tràng thi , điện biên phủ nên dễ tìm .",0,0,0,0,0,0,0,0,0,0,0,3,12
"banha ngọt vừa phải nên k ngán , ngon lắm nè , nên thử nha .",0,0,0,3,0,0,0,0,0,0,0,0,13
buồn cười nhất là lúc mình uống hết trà rồi mà chỗ kem cheese bám ở thành cốc vẫn đặc dính vào đấy và mình vẫn vét để ăn được 1 ít mặt cười không vui .,0,3,0,0,0,0,0,0,0,0,0,0,33
"ngày 12 1 mình có đi ăn ở đây , đặt bàn 2 người lúc 19h và được nhân viên tư vấn nhận bàn rất nhiệt tình .",0,0,0,0,0,3,0,0,0,0,0,0,25
không gian đen đá cho những ai yêu thích có chiếc ảnh với phong cách hơi cổ một chút,0,0,0,0,0,0,0,3,0,0,0,0,20
"pizza đế mỏng , giòn , thơm , giá siêu yêu .",0,0,0,3,0,0,0,0,3,0,3,0,8
thịt bò thì mềm mềm chấm nước sốt tiêu tỏi mùi vị khá vừa ăn rồi cho vào miệng rồi chỉ việc thưởng thức thôi .,0,0,0,3,0,0,0,0,0,0,0,0,25
hoa hướng dương nhân viên rất nice .,0,0,0,0,0,3,0,0,0,0,0,0,4
"ếch lúc nào mình order người ta mới bắt đầu chế biến chứ không chế biến trước đâu , nên thịt ếch mềm chìn tới cái sốt của quán cũng ngon lắm , rưới lên cháo ăn phải suýt xoa mình hay gọi ít cay nhưng ăn vẫn hơi cay cay nhưng như thế mới át được mùi tanh của ếch .",0,0,0,3,0,0,0,0,3,0,0,0,59
kem thì hơi bột bột càng ăn càng kì lắm .,0,0,0,1,0,0,0,0,0,0,0,0,10
"lượng khách đến quán ngày một đông nên nhân viên tất bật , chỗ ngồi tại quán cũng hạn chế , nhân viên thấy bận rộn nhưng khâu pha chế khá nhanh , ko để khách đợi quá lâu .",0,0,0,0,0,3,0,0,0,1,0,0,36
"lẩu thái thì cũng bt , nước nhạt , k đậm vị , tôm thì mềm tạm được , mực cứng và k ngọt , rau thì lèo tèo vài cọng 1 loại",0,0,0,1,0,0,0,0,1,0,0,0,28
đúng ra đây là trà sữa hạt dẻ nhưng uống chả có tí vị hạt dẻ nào chỉ đúng 1 vị ngọt không hơn không kém của đường khuôn mặt vô cảm .,0,0,0,0,0,0,1,0,0,0,0,0,28
nói chung k thich chi nhánh ở đây .,0,0,0,0,1,0,0,0,0,0,0,0,8
salad và sườn cừu ăn bình thường .,0,0,0,2,0,0,0,0,0,0,0,0,7
ăn 1p như vậy đủ no luôn và giá cũng ok,0,0,0,0,0,0,0,0,3,0,3,0,11
vị trí nằm ngay mặt tiền đường nên khá dễ tìm .,0,0,0,0,0,0,0,0,0,0,0,3,10
trà sữa ở đây giá rất rẻ 15k cho 1ly trà sữa tá lả topping theo mong muốn của bạn .,3,3,0,0,0,0,0,0,0,0,0,0,20
"còn cá nhân mình thấy kem cheese của gc không ngon , vị cứ bột bột và nhạt thế nào í .",0,0,0,1,0,0,0,0,0,0,0,0,20
bánh giò 15k 2 trứng ngon nóng hổi có chén muỗng nhựa sạch sẽ .,0,0,0,3,0,0,0,0,0,3,2,0,14
nếu ai đả thử dùng thì chắc là biết vị ngon nói chung là vị giòn cũa lớp phủ bên ngoài lẩn miếng mực .,0,0,0,3,0,0,0,0,0,0,0,0,24
"có thể là do mình đi lúc 6h , còn khá vắng , được nv chăm chút kĩ hơn , thay vỉ liên tục , lên món liên tục .",0,0,0,0,2,3,0,0,0,0,0,0,25
"hồng trà thì mình thấy cũng bình thường , nhưng uống chung với kem phomai thì lại ngon mặt cười .",0,3,0,0,0,0,3,0,0,0,0,0,18
"mua về cho bao bì cũng dày , hộp giấy có nắp chắc chắn .",0,0,0,0,0,0,0,0,0,3,0,0,13
"tối đến có nhiều dân tây tới chơi , họ cũng bình thường thôi , đa phần người trẻ .",0,0,0,0,2,0,0,0,0,0,0,0,17
lấp lánh giá cả 1 suất cơm 75 80 k khá là đắt so với giá cơm bình dân nhé .,0,0,0,0,0,0,0,0,0,0,1,0,17
dấu hôn đồ uống và giá cả menu của phúc long k có thay đổi gì so với nhiều cơ sở khác .,0,2,0,0,0,0,0,0,0,0,0,0,20
"lúc đầu bill chưa tới 300k nên ko gọi ngta giao , ko là đc free ship rồi .",0,0,2,0,0,0,0,0,0,0,0,0,17
không hiểu sao 3 chi nhánh củ lusine để gần nhau đến vậy .,0,0,0,0,2,0,0,0,0,0,0,0,13
chỉ cần là kem phomai thì gì cũng ngon cả haha .,0,0,0,3,0,0,0,0,0,0,0,0,11
"địa điểm 48,50 thủ khoa huân ngay đường 1 chiều , nên đi từ đường huyền trân công chúa có vẻ dễ hơn .",0,0,0,0,0,0,0,0,0,0,0,2,21
không bao giờ ghé lại lần thứ 2 với quán này .,0,0,0,0,1,0,0,0,0,0,0,0,11
"kem ăn ngon không quá ngọt , bánh macaron thì ngọt .",0,0,0,3,0,0,0,0,0,0,0,0,10
ăn no nê tầm 300 k người nha .,0,0,2,0,0,0,0,0,0,0,0,0,9
vô ngồi ăn mà mồ hôi chảy ròng ròng mặc dù trời hôm đó rất mát .,0,0,0,0,0,0,0,1,0,0,0,0,16
trứng hấp cũng ngon nữa .,0,0,0,3,0,0,0,0,0,0,0,0,5
bên này lại mới bung lụa quả combo 345k mới lạ và đẹp đẽ hết sức khuôn mặt nhẹ nhõm .,0,0,0,0,0,0,0,0,3,0,2,0,16
mình gọi combo toast cheesy cheesy và trà sữa olong 79k và dessert trà xanh .,2,2,0,0,0,0,0,0,0,0,0,0,15
"quán với phong cách miền quê , dân dã , các món ăn đậm chất quê nhà .",0,0,0,0,0,0,0,3,3,0,0,0,15
"đồ ăn thuần việt , rau củ quả , cơm lẩu , các món nước , món mặn , vài loại ốc với rất nhiều đồ chiên đám con nít chưa chồng khoái lắm .",0,0,0,0,0,0,0,0,3,0,0,0,30
3 menu cho phép mỗi khách hàng được lựa chọn dựa theo túi tiền của họ nhưng mình nghĩ cả 3 menu vẫn đảm bảo các món ngon phổ biến .,0,0,0,0,0,0,0,0,0,3,0,0,30
"phục vụ khá nhanh và nhiệt tình , quán đông khách nhưng rất sạch sẽ , nhân viên chu đáo .",0,0,0,0,3,3,0,0,0,0,0,0,18
mỳ ý hôm nay cũng ít hơn hôm đi buổi tối .,0,0,0,0,0,0,0,0,1,0,0,0,11
"vì vậy mình cực kỳ thích ăn các thể loại như thế này , vừa tốt cho tiêu hóa , đẹp da lại ngon nữa .",0,0,0,3,0,0,0,0,0,0,0,0,23
"ăn hết cơm có thể xin thêm cơm , ăn cho đến khi nào no thì thôi .",0,0,0,0,0,0,0,0,3,0,0,0,16
vị cà chua vs dứa làm bánh mì khá dễ ăn và không hê bị ngấy .,0,0,0,3,0,0,0,0,3,0,0,0,16
mình còn thấy ngon hơn cả don s chicken .,0,0,0,0,3,0,0,0,0,0,0,0,10
tuy nhiên món gà phô mai đặc trưng lại không có loại không cay nên hơi bất tiện cho mấy bạn không ăn được đồ cay mặt cười không vui .,0,0,0,0,0,0,0,0,2,0,0,0,27
"hnay mình với nhỏ bạn lại ăn thì thấy sạch sẽ , không gian thoáng mát , mì ngon chứ k dở như mọi người review đâu mặt mèo cười toe toét với đôi mắt cười mặt mèo cười toe toét với đôi mắt cười .",0,0,0,3,0,0,0,3,0,0,0,0,26
"5 đứa đi hết tầm 80k , , , 3 .",0,0,2,0,0,0,0,0,0,0,0,0,7
"nước súp bò vừa miệng , k bị ngọt đường , thịt bò nhiều 4 5 miếng .",0,0,0,3,0,0,0,0,3,0,0,0,14
nếu muốn làm trà sữa thì thêm sữa đặc phương nam vào .,0,3,0,0,0,0,0,0,0,0,0,0,12
"hôm đấy có đặt bạn chủ shop 1 báh bltm matcha , bạn í cũng rất nhiệt tình tư vấn với hỏi ý kiến của mình khuôn mặt rạng rỡ với đôi mắt cười .",0,0,0,0,0,3,0,0,0,0,0,0,27
gà sốt đậu cay khá là ngon luôn mình là ưng nhất món này .,0,0,0,3,0,0,0,0,0,0,0,0,14
đây là trong những địa chỉ bán bông lan trứng muối mình thấy ngon nhất .,0,0,0,3,3,0,0,0,0,0,0,0,15
không gian trang trí theo kiểu sài gòn xưa nhưng nhìn cũ kỹ với k có sang trọng gì hết .,0,0,0,0,0,0,0,2,0,0,0,0,20
nhân viên rất nice .,0,0,0,0,0,3,0,0,0,0,0,0,4
"còn phục vụ thì mình chưa bao giờ phải chê , tụi mình hay ăn quán cũng vì chất lượng phục vụ ở đây nè , ưng từ bác bảo vệ cơ mà .",0,0,0,0,0,3,0,0,0,0,0,0,31
"da giòn , gia vị vừa phải , gà bên trong không bị khô , rất mềm và mọng nước đây là điểm mình thích nhất ở popeyes .",0,0,0,3,0,0,0,0,0,0,0,0,25
mua cho em đi học ăn mà đợi như vậy thì muộn học và nó phải ăn cái khác .,0,0,0,0,0,1,0,0,0,0,0,0,19
ngay cả khi order nhìn vào tủ kính quán không để tên bánh .,0,0,0,0,0,0,0,0,0,1,0,0,13
"lần này ăn tại quán cơm bị nhão , nấu theo tiêu chuẩn cho ông nội mình ăn khuôn mặt với những giọt nước mắt của niềm vui .",0,0,0,1,0,0,0,0,0,0,0,0,18
nói chung không thấy thoải mái lắm .,0,0,0,0,1,0,0,0,0,0,0,0,7
một dòng cuối là mn đừng gọi salad vì họ làm chả ngon gì ý .,0,0,0,1,0,0,0,0,0,0,0,0,16
"phục vụ quá kém , khinh thường kh .",0,0,0,0,0,1,0,0,0,0,0,0,7
"về hai phần burger kia thì mình cũng k có ấn tượng đặc biệt lắm , chỉ thấy sốt cần đậm đà hơn .",0,0,0,2,0,0,0,0,0,0,0,0,22
"đế bánh khô không khốc , giống kiểu bánh mỳ để lâu ngày rồi cho vào lò nướng ấy .",0,0,0,1,0,0,0,0,0,0,0,0,18
"ôi đông lắm , lúc đến là có mấy người đứng đợi sẵn ra vô liên tục , mà coi vậy làm nhanh lắm thoăn thoắt cái vèo vèo .",0,0,0,0,3,3,0,0,0,0,0,0,27
nếu đi từ hướng cv hoàng văn thụ vào thì gặp ngay quán bên tay phải .,0,0,0,0,0,0,0,0,0,0,0,2,16
các bạn nhân viên chạy tiếp khách tiếp đồ nướng hộ thay vỉ liên tục và rất tốt .,0,0,0,0,0,3,0,0,0,0,0,0,18
"nhớ hỏi bảo vệ của quán đưa cho phiếu giữ xe để giảm giá còn 3 k chiếc , ai không biết không hỏi có khi bảo vệ quên không đưa phiếu đó thì phải tốn tiền giữ xe 7 k , 10 k .",0,0,0,0,0,2,0,0,0,1,0,0,42
"mua 1 cái bánh kèm trai nước ngọt dc tặng 1 cái bánh , 3 người mà ăn không hết 2 cái bánh to .",0,0,0,0,0,0,0,0,3,3,0,0,23
đô ăn ở đây tương đối đầy đặn và tươi .,0,0,0,3,0,0,0,0,3,0,0,0,10
"món ăn kiểu miền trung , nguyên liệu tươi , ngon tạm được với mức giá .",0,0,0,3,0,0,0,0,3,0,0,0,14
không gian quán khá sạch sẽ ra rộng .,0,0,0,0,0,0,0,3,0,0,0,0,8
"trân châu ngon , trà pha quá ngọt .",0,2,0,0,0,0,3,0,0,0,0,0,7
hơi ít rau mình thích ăn rau .,0,0,0,0,0,0,0,0,1,0,0,0,7
bingsu và bánh toast camarel khá ngon .,0,0,0,3,0,0,0,0,2,0,0,0,7
nói chung là nản và không muốn quay lại .,0,0,0,0,1,0,0,0,0,0,0,0,9
giá thì thật sự cao nhưng bù lại chất lượng vô cùng tốt .,0,0,1,0,3,0,0,0,0,0,0,0,13
"trà sữa lài thì cảm giác nó ngọt quá , còn trà hoa hồng matchiato thì lại cảm giác nó quá lạt , lớp váng sữa thì có vẻ không béo , dỡ hơn những chỗ khác mình uống .",0,2,0,0,0,0,1,0,0,0,0,0,36
giá thì hơi chát nhưng mà hợp lí với một quán đồ ăn cả lịch sự ntn .,0,0,1,0,0,0,0,0,0,0,0,0,17
kêu cấp 3 ăn như cấp 0 .,0,0,0,1,0,0,0,0,0,0,0,0,7
vị trí địa điểm nằm ở số 16 lê ngô cát .,0,0,0,0,0,0,0,0,0,0,0,2,10
nước lẩu nhìn màu sắc bắt mắt nhưng ăn chán .,0,0,0,1,0,0,0,0,3,0,0,0,10
giá hơi cao nhưng đáng đồng tiền .,0,0,1,0,0,0,0,0,0,0,0,0,7
phải nói là trong tất cả các quán chuyên về beef steak mình đã ăn thì topping beef là nơi mình hài lòng nhất .,0,0,0,0,3,0,0,0,0,0,0,0,24
mà đi ở đây ngặt nổi không có chỗ giữ xe phải giữ ngay chỗ ngã tư pasteur .,0,0,0,0,0,0,0,0,0,1,0,0,18
"nhân viên nhanh lẹ , vui vẻ .",0,0,0,0,0,3,0,0,0,0,0,0,5
nhân viên phục vụ tạm ổn .,0,0,0,0,0,2,0,0,0,0,0,0,6
"không gian bên trong sáng sủa , mát mẻ .",0,0,0,0,0,0,0,3,0,0,0,0,8
"tầng 2 là tầng mình thích nhất , cách xây dựng các bàn rất cách biệt riêng tư không cảm thấy bị làm phiền .",0,0,0,0,0,0,0,3,0,0,0,0,23
"bò thì dù mình chọn chín kỹ nhưng bên trong vẫn còn hơi hồng , ăn ngon lắm nhé , thịt mềm và ngọt .",0,0,0,3,0,0,0,0,0,0,0,0,22
là nơi lý tưởng để thưởng thức những món ăn hải sản tươi sống chất lượng nhất tại tam kỳ .,0,0,0,3,3,0,0,0,0,0,0,0,20
"vào hẻm khoảng 20m có cửa xanh bên phải đi lên lầu 5 , đi bộ nha các bạn , nhà kiểu xưa cũ nên cầu thang khá dốc , đi rất mệt .",0,0,0,0,0,0,0,1,0,0,0,0,31
"mua mang về 1 phần bạch tuộc và chân gà rút xương muối ớt , tổng 140k .",0,0,0,0,0,0,0,0,2,0,2,0,16
"lần nào lựa chọn đầu tiên cũng là top blade nướng medium , thịt mềm còn hơi ướt , ngon tuyệt vời .",0,0,0,3,0,0,0,0,0,0,0,0,20
"bánh gọi thêm là matcha , 40k mình thấy ăn cũng đuoejc .",0,0,0,2,0,0,0,0,0,0,2,0,11
nhà vô chủ không gian quán không có gì thay đổi .,0,0,0,0,0,0,0,2,0,0,0,0,8
"chân gà ở đây bóp ngon hơn nướng nha , quán bóp chân gà với hành tây , rau thơm , nước chấm chua ngọt , thêm 1 ít đồ chua nữa , dùng làm đồ nhậu chuẩn hết biết .",0,0,0,3,0,0,0,0,3,0,0,0,35
uống xong khá thất vọng và phải làm 1 phép so sánh nho nhỏ với bên koi .,0,0,0,0,1,0,0,0,0,0,0,0,17
mỳ trộn ở đây ngon nhưng chờ lm đồ hơi lâu mặt khóc to .,0,0,0,3,0,1,0,0,0,0,0,0,12
cá nhân mình thấy ocean mania ngon hơn seafood delight do nó có sốt mayonaise ăn không bị ngán .,0,0,0,3,0,0,0,0,2,0,0,0,19
với nắp dán không kĩ lắm nên mình đi về nhà đường xóc trào ra 1 ít mặt khóc .,0,0,0,0,0,0,0,0,0,1,0,0,18
"gọi 2 ly size m 1 trà ôlong sữa dừa , 1 trà lài hạnh nhân .",0,2,0,0,0,0,0,0,0,0,0,0,14
"viên kim cương xanh nhỏ cuối cùng là cực kì mê kem muối ở đây luôn , béo béo mặn mặn mặt cười với đôi mắt trái tim .",0,0,0,0,0,0,3,0,0,0,0,0,16
"nói chung là trà sữa ngon , chất lượng ổn đinh .",0,0,0,0,0,0,3,0,0,0,0,0,10
hương vị bánh ngon .,0,0,0,3,0,0,0,0,0,0,0,0,4
chắc chắn sẽ quay lại,0,0,0,0,3,0,0,0,0,0,0,0,8
"giá phần top blade 150gr là 95k , sốt hình như mỗi loại 20k .",0,0,0,0,0,0,0,0,2,0,2,0,12
sẽ quay lại nhiều vì nhân viên dễ thương và sẽ thử món khác .,0,0,0,0,0,3,0,0,0,0,0,0,14
"lần trước bạn mình mua bánh đùi gà ở chợ vĩnh hồ thì bánh đùi gà khá nhiều dầu mỡ , ăn dễ ngấy , còn lần này mình thấy khác hẳn , bánh khô hơn , ruột mềm , nướng vừa phải .",0,0,0,3,0,0,0,0,0,0,0,0,38
nhưng để so với bên quán cách đó mấy căn thì thật ko thể sánh bằng .,0,0,0,0,2,0,0,0,0,0,0,0,16
"đến khi lên dùng tráng miệng thì chè hết , trái cây hết và kem cũng hết .",0,0,0,0,0,0,0,0,1,0,0,0,16
dấu kiểm nặng cách phục vụ qua cách thức mà nhân viên phục vụ khách mình cãm thấy rất thích và rất hài lòng quán này nè .,0,0,0,0,3,3,0,0,0,0,0,0,23
"người ra hiệu ok cải bó xôi xào với nấm ăn khá ngon , phần lá hơi đắng nhưng vẫn có vị ngọt và tươi .",0,0,0,3,0,0,0,0,0,0,0,0,21
cuối năm bạn mình có rủ đi ăn tất niên ở osaka với mức giá 149 k cho buffet trưa .,0,0,2,0,0,0,0,0,0,0,0,0,20
"phục vụ nhân viên khá nhanh nhẹ , nhanh chóng dọn dẹp bàn sạch sẽ , nói chung vậy là ok rồi , buffet mình không yêu cầu gì cao .",0,0,0,0,0,3,0,0,0,0,0,0,26
đến nơi còn có ng ra dắt xe cho nữa .,0,0,0,0,0,3,0,0,0,0,0,0,10
"mình thấy ở đây các món chiên nướng nhiều nên ăn mau ngán , giá cũng trung bình .",0,0,0,1,0,0,0,0,3,0,2,0,17
"do đói quá nên 2 đứa gọi 3 miếng gà , được tặng 3 miếng là 6 miếng mặt cười ăn xong thèm bánh nên gọi tiếp 2 cái bánh nữa haha .",0,0,0,3,0,0,0,0,2,3,0,0,30
so với món ăn thì mình thấy rẻ .,0,0,0,0,0,0,0,0,0,0,3,0,8
"spagetti cabonara không quá đặc sắc với mình , bánh mì bơ tỏi và súp kem tôm ok .",0,0,0,2,0,0,0,0,2,0,0,0,17
"nhân viên phục vụ ok , vui vẻ .",0,0,0,0,0,3,0,0,0,0,0,0,7
ai thích ăn cay thì đây đúng là không chỗ chê rồi .,0,0,0,0,3,0,0,0,0,0,0,0,12
"mấy loại đá xay lỏng le , tuy vị ổn , hơi ngọt , nhưng quậy cái lỏng ra hết .",0,1,0,0,0,0,2,0,0,0,0,0,17
"tuy nhiên nước dùng thì ok , đậm đà , ngon và cũng đúng vị riêu qcua nhưng đậu trong nồi ít quá mặt rất buồn",0,0,0,3,0,0,0,0,1,0,0,0,22
giá cả hợp lý 179k thôi .,0,0,3,0,0,0,0,0,0,0,0,0,6
"về món ăn thì chủ đạo là thịt bò , có nhiều loại bò , mình chọn lõi nạc vai 300g .",0,0,0,0,0,0,0,0,3,0,0,0,19
"nhân viên phục vụ tốt , nhưng chưa đc linh hoạt lắm trong việc offer món ăn cho khách .",0,0,0,0,0,2,0,0,0,0,0,0,18
"tiền nào của đó nên mấy món ở đây mình thấy lạ , đặc sắc hơn các món mình từng đi đám cưới .",0,0,0,3,0,0,0,0,3,0,0,0,22
"nhưng đó là lúc trước , bây giờ chất lượng đi xuống rồi .",0,0,0,0,1,0,0,0,0,0,0,0,12
"gọi medium mà ra well , done luôn , làm miếng thịt bị khô , cũng may là thịt vẫn chưa bị dai .",0,0,0,1,0,0,0,0,0,0,0,0,20
và nhờ anh grab giao hàng dùm gồm 2 hộp nui xào bò mì tươi xào hải sản .,0,0,0,0,0,0,0,0,2,0,0,0,19
chỉ có điều hơi ngọt so với mình .,0,0,0,0,0,0,2,0,0,0,0,0,8
"tôm rụng đâu , bò mỹ hôi hôi chả dám ăn .",0,0,0,1,0,0,0,0,2,0,0,0,10
"địa điểm khá rộng rãi thoáng mát 4 tầng ăn liền nên liên hoan tục tùng thoải mái , chỗ để xe cộ thì không bao giờ phải lo luôn ấy .",0,0,0,0,0,0,0,3,0,3,0,0,30
"giữ xe 5k , bãi xe đi bộ vô khá mệt vì mình đi buổi trưa .",0,0,0,0,0,0,0,0,0,1,0,0,16
"từ ngoài thấy quán rất rộng , tỏa sáng 1 góc luôn đi ngang lúc nào cũng đông khách nên nghĩ là thức uống ở đây ngon nên mới vào .",0,0,0,0,3,0,3,3,0,0,0,0,29
với nên book chỗ trước vì tầm 10 mấy bàn thôi nên ko book là ko có dư chỗ luôn .,0,0,0,0,2,0,0,0,0,0,0,0,20
đùa chứ ngon phết mà no ặc è .,0,0,0,0,3,0,0,0,0,0,0,0,8
"gà thì ngon , nói chung tổng quát là khá ok .",0,0,0,3,3,0,0,0,0,0,0,0,10
"ăn thịt bò vào thì cảm giác hơi cứng , nhiều dầu mỡ .",0,0,0,1,0,0,0,0,0,0,0,0,12
vì phục vụ tận tình vs kgian sang trọng và lịch sự nên giá cả cũng khá cao .,0,0,1,0,0,3,0,3,0,0,0,0,18
giá cách ghi giá của quán làm mình hiểu nhầm .,0,0,1,0,0,0,0,0,0,0,0,0,10
"trà pha hơi ngọt nên bạn nhân viên mang vào cho thêm ít trà nữa , rất ok .",0,0,0,0,0,0,3,0,0,0,0,0,17
"miếng bò mềm ngon ăn thích lắm , salad cũng ngon .",0,0,0,3,0,0,0,0,2,0,0,0,10
"mình rất thích trà sữa chân trâu , lần này có người chọn chân trâu trắng , mình tình cờ uống ly này mới phát hiện bao ngon luôn .",0,0,0,0,0,0,3,0,0,0,0,0,27
nói chung chưa từng thất vọng với đen đá bao giờ .,0,0,0,0,3,0,0,0,0,0,0,0,11
shipper cũng nhẹ nhàng .,0,0,0,0,0,3,0,0,0,0,0,0,4
một dĩa đầy ú nụ luôn .,0,0,0,0,0,0,0,0,3,0,0,0,6
các loại cơm cuộn ở đây rất đa dạng mỗi lần mình gọi 1 loại chưa thấy cái nào dở hết mặt cười không vui .,0,0,0,3,0,0,0,0,3,0,0,0,22
không gian quán hơi nhỏ chắc tầm vài bàn nên mình nghĩ chủ yếu mang đi là chính .,0,0,0,0,0,0,0,1,0,0,0,0,18
"nhân viên ok , không gian đẹp nhưng hơi nhỏ , khá âm cúng , sắp xếp món ăn đẹp .",0,0,0,0,0,3,0,2,3,0,0,0,17
mình ăn bò hoài hơi ngán rồi lần sau mình sẽ thử các món mì và salad,0,0,0,0,0,0,0,0,2,0,0,0,18
